20,1,2008,0,0,37,0,-8.11,-35.01
20,1,2008,0,0,38,0,-8.28,-35.03
20,1,2008,0,0,46,0,-7.91,-34.9
20,1,2008,0,0,38,0,-8.05,-34.88
20,1,2008,0,0,16,0,-8.23,-35.79
20,1,2008,0,0,24,0,-8.33,-36.42
19,1,2008,0,0,25,0,-8.05,-34.88
19,1,2008,0,0,46,0,-8.99,-40.27
19,1,2008,0,0,20,0,-8.11,-35.01
19,1,2008,0,1,20,0,-8.59,-35.11
19,1,2008,0,1,33,0,-8.05,-34.88
19,1,2008,0,0,24,0,-8.05,-34.88
19,1,2008,0,0,44,1,-9.12,-36.33
19,1,2008,0,0,18,0,-8.05,-34.88
19,1,2008,0,0,26,0,-7.57,-40.49
19,1,2008,0,0,19,0,-8.28,-35.03
19,1,2008,0,0,27,0,-8.8,-35.62
19,1,2008,0,0,24,0,-7.77,-34.89
19,1,2008,0,0,21,0,-8.41,-37.05
19,1,2008,0,0,25,0,-7.83,-34.9
19,1,2008,0,2,24,0,-8.02,-34.98
19,1,2008,0,0,29,0,-8.11,-35.29
19,1,2008,0,0,57,0,-8.28,-35.03
19,1,2008,0,0,35,0,-8.11,-35.01
19,1,2008,0,0,27,0,-8.02,-34.98
19,1,2008,0,0,27,0,-8.11,-35.01
18,1,2008,0,2,60,0,-7.88,-40.08
18,1,2008,0,0,17,1,-8,-34.85
18,1,2008,0,0,59,0,-7.56,-35
18,1,2008,0,1,37,0,-8.76,-35.1
18,1,2008,0,0,20,0,-8.27,-38.03
18,1,2008,0,0,37,0,-8.05,-34.88
18,1,2008,0,0,18,0,-8.05,-34.88
18,1,2008,0,2,51,0,-8.05,-34.88
18,1,2008,0,2,22,0,-8.39,-35.06
17,1,2008,0,0,23,0,-7.94,-35.91
17,1,2008,0,0,18,0,-8,-34.85
17,1,2008,0,0,27,0,-8.89,-36.49
17,1,2008,0,0,59,0,-8.43,-35.8
17,1,2008,0,0,33,0,-9.39,-40.5
16,1,2008,0,0,34,0,-8.05,-34.88
16,1,2008,0,0,11,0,-8.66,-35.15
16,1,2008,0,0,21,0,-8.61,-35.95
16,1,2008,0,0,20,0,-8.05,-34.88
16,1,2008,0,0,36,0,-8.66,-35.15
16,1,2008,0,2,21,0,-8.89,-36.49
16,1,2008,0,0,16,0,-7.5,-35.31
16,1,2008,0,0,36,0,-8.05,-34.88
16,1,2008,0,1,18,0,-8.8,-35.62
16,1,2008,0,1,38,0,-7.94,-34.87
16,1,2008,0,1,51,0,-8.11,-35.29
16,1,2008,0,0,48,0,-8.66,-35.15
15,1,2008,0,0,20,0,-7.58,-35.1
15,1,2008,0,0,22,0,-7.81,-35.74
14,1,2008,0,0,18,0,-8.05,-34.88
14,1,2008,0,0,39,0,-8.11,-35.01
14,1,2008,0,0,20,0,-8.05,-34.88
14,1,2008,0,0,22,0,-8,-34.85
14,1,2008,0,0,38,0,-8.11,-35.01
14,1,2008,0,0,28,0,-8.62,-37.15
14,1,2008,0,0,39,0,-7.83,-34.9
14,1,2008,0,0,23,0,-8.62,-37.15
14,1,2008,0,0,57,1,-7.94,-34.87
14,1,2008,0,0,15,0,-8.05,-34.88
14,1,2008,0,0,23,0,-8.05,-34.88
13,1,2008,0,0,40,0,-8.11,-35.01
13,1,2008,0,0,49,0,-8.87,-36.36
13,1,2008,0,0,54,1,-9.39,-40.5
13,1,2008,0,2,13,0,-8.05,-34.88
13,1,2008,0,2,0,0,-8.8,-35.62
13,1,2008,0,2,41,0,-7.94,-34.87
13,1,2008,0,1,31,0,-8.11,-35.29
13,1,2008,0,0,33,0,-8.23,-35.46
13,1,2008,0,1,13,0,-7.74,-35.72
13,1,2008,0,0,41,0,-8.05,-34.88
13,1,2008,0,0,20,0,-8.05,-34.88
13,1,2008,0,0,29,0,-7.77,-34.89
13,1,2008,0,0,49,0,-7.74,-35.72
13,1,2008,0,2,17,0,-8,-34.85
13,1,2008,0,0,22,0,-8.89,-36.49
13,1,2008,0,0,15,0,-8.05,-34.88
12,1,2008,0,0,30,0,-8.62,-37.15
12,1,2008,0,0,37,0,-7.65,-40.14
12,1,2008,0,0,53,0,-8.89,-36.49
12,1,2008,0,0,0,0,-8.6,-38.56
12,1,2008,0,0,25,0,-9.39,-40.5
12,1,2008,0,1,33,0,-7.86,-38.76
12,1,2008,0,0,22,0,-7.55,-35.45
12,1,2008,0,0,22,0,-7.55,-35.45
12,1,2008,0,1,25,0,-7.99,-36.05
12,1,2008,0,0,49,0,-8.62,-37.15
12,1,2008,0,0,25,0,-8.66,-36.32
12,1,2008,0,0,27,0,-7.94,-34.87
12,1,2008,0,0,24,0,-8.47,-35.54
12,1,2008,0,0,22,0,-8.11,-35.01
12,1,2008,0,0,43,1,-8.28,-35.03
12,1,2008,0,0,17,0,-7.65,-40.14
12,1,2008,0,2,23,0,-8.11,-35.01
12,1,2008,0,0,21,0,-9.39,-40.5
12,1,2008,0,0,48,0,-8.62,-39.6
12,1,2008,0,0,18,0,-8.11,-35.01
11,1,2008,0,1,19,0,-8.05,-34.88
11,1,2008,0,0,30,0,-8.35,-35.22
11,1,2008,0,0,40,0,-8.05,-34.88
11,1,2008,0,0,17,0,-8.49,-36.05
11,1,2008,0,0,27,0,-8.05,-34.88
11,1,2008,0,0,22,0,-8.9,-37.82
11,1,2008,0,0,22,0,-8.11,-35.29
10,1,2008,0,1,37,0,-8.11,-35.29
10,1,2008,0,0,40,0,-8.18,-36.7
10,1,2008,0,0,21,0,-8.05,-34.88
10,1,2008,0,0,17,0,-8.11,-35.29
10,1,2008,0,0,18,0,-8.05,-34.88
10,1,2008,0,0,30,0,-8.28,-35.03
10,1,2008,0,0,36,0,-8.35,-35.22
10,1,2008,0,0,22,0,-8.02,-34.98
10,1,2008,0,0,45,0,-8.41,-37.05
10,1,2008,0,0,48,0,-9.17,-36.68
10,1,2008,0,0,36,0,-8.68,-35.59
9,1,2008,0,0,34,0,-7.98,-38.29
9,1,2008,0,0,24,1,-8.68,-35.59
9,1,2008,0,2,28,0,-8.05,-34.88
9,1,2008,0,0,33,0,-8.05,-34.88
9,1,2008,0,0,18,0,-8.71,-36.41
9,1,2008,0,0,29,0,-8,-34.85
9,1,2008,0,0,72,0,-8.59,-35.11
9,1,2008,0,1,41,0,-8.66,-36
9,1,2008,0,0,62,1,-8.28,-35.97
8,1,2008,0,0,49,0,-7.51,-39.72
8,1,2008,0,0,23,0,-7.91,-34.9
8,1,2008,0,1,26,0,-8.35,-35.22
8,1,2008,0,0,18,0,-8.28,-35.97
8,1,2008,0,0,20,0,-7.98,-38.29
8,1,2008,0,0,28,0,-8.28,-35.03
8,1,2008,0,0,27,0,-8.05,-34.88
8,1,2008,0,0,19,0,-8.28,-35.97
8,1,2008,0,0,19,0,-8.28,-35.97
7,1,2008,0,0,38,0,-8.05,-34.88
7,1,2008,0,0,23,0,-8,-34.85
7,1,2008,0,0,17,0,-8.05,-34.88
7,1,2008,0,0,19,0,-7.9,-36.04
7,1,2008,0,0,24,0,-8.75,-37.34
7,1,2008,0,2,21,0,-8.33,-36.42
7,1,2008,0,0,16,0,-8.05,-34.88
7,1,2008,0,0,36,0,-8.05,-34.88
6,1,2008,0,0,45,0,-8.05,-34.88
6,1,2008,0,1,44,0,-8.05,-34.88
6,1,2008,0,0,23,0,-8.11,-35.01
6,1,2008,0,2,17,0,-8.02,-34.98
6,1,2008,0,0,20,0,-8.05,-34.88
6,1,2008,0,0,24,0,-8.05,-34.88
6,1,2008,0,2,26,0,-7.94,-34.87
6,1,2008,0,1,29,0,-8.31,-36.29
6,1,2008,0,0,58,0,-7.87,-35.45
6,1,2008,0,0,21,0,-8.11,-35.01
6,1,2008,0,0,19,0,-8.02,-34.98
6,1,2008,0,0,69,0,-8.11,-35.29
6,1,2008,0,0,33,0,-8.05,-34.88
6,1,2008,0,0,17,0,-8,-34.85
6,1,2008,0,0,53,0,-8.11,-35.29
6,1,2008,0,0,15,0,-8,-34.85
6,1,2008,0,0,18,0,-8.11,-35.01
5,1,2008,0,0,21,0,-8.72,-35.79
5,1,2008,0,0,40,0,-8.05,-34.88
5,1,2008,0,0,42,0,-8.39,-35.06
5,1,2008,0,0,19,0,-8.05,-34.88
5,1,2008,0,0,32,0,-8.05,-34.88
5,1,2008,0,0,23,0,-8.02,-34.98
5,1,2008,0,0,30,0,-7.56,-35
5,1,2008,0,0,42,0,-8.11,-35.01
5,1,2008,0,2,37,0,-7.5,-35.31
5,1,2008,0,0,55,0,-8.05,-34.88
5,1,2008,0,1,41,0,-7.87,-35.45
5,1,2008,0,0,40,0,-8.11,-35.09
5,1,2008,0,0,57,1,-8.28,-35.97
5,1,2008,0,0,60,0,-8.28,-35.97
5,1,2008,0,0,45,0,-8.05,-34.88
5,1,2008,0,0,55,0,-9.11,-37.12
5,1,2008,0,0,20,0,-7.91,-34.9
5,1,2008,0,0,41,0,-7.83,-38.1
5,1,2008,0,0,22,0,-8.05,-34.88
4,1,2008,0,1,50,0,-8.32,-36.14
4,1,2008,0,0,16,0,-8.11,-35.01
4,1,2008,0,0,34,0,-8.05,-34.88
4,1,2008,0,0,27,0,-8.05,-34.88
4,1,2008,0,0,20,0,-8.05,-34.88
4,1,2008,0,0,21,0,-8.05,-34.88
4,1,2008,0,1,26,0,-8.11,-35.29
4,1,2008,0,0,29,0,-8.28,-35.03
4,1,2008,0,0,31,0,-8,-34.85
4,1,2008,0,0,40,0,-8.88,-36.19
4,1,2008,0,0,32,0,-8.05,-34.88
3,1,2008,0,0,38,1,-9.39,-40.5
3,1,2008,0,0,31,0,-8.6,-38.56
3,1,2008,0,1,37,0,-7.94,-34.87
3,1,2008,0,0,25,0,-8.23,-35.79
3,1,2008,0,0,21,0,-8.11,-35.01
3,1,2008,0,0,35,0,-8.23,-35.79
3,1,2008,0,2,45,0,-8.46,-36.77
3,1,2008,0,0,43,0,-8.96,-37.62
2,1,2008,0,0,27,0,-8,-34.85
2,1,2008,0,0,24,0,-8.74,-36.33
2,1,2008,0,0,21,0,-8.87,-36.36
2,1,2008,0,0,26,1,-8.05,-34.88
2,1,2008,0,0,26,0,-8.05,-34.88
2,1,2008,0,0,37,0,-7.98,-38.29
2,1,2008,0,2,26,0,-8,-34.85
2,1,2008,0,0,28,0,-8.6,-38.56
2,1,2008,0,0,38,0,-8.51,-39.3
2,1,2008,0,2,33,0,-8.41,-37.05
2,1,2008,0,1,51,0,-7.93,-35.29
2,1,2008,0,0,43,0,-7.94,-34.87
2,1,2008,0,0,50,0,-8.28,-35.03
2,1,2008,0,0,27,0,-8.11,-35.01
2,1,2008,0,0,20,0,-8.05,-34.88
1,1,2008,0,1,52,0,-8.7,-35.53
1,1,2008,0,0,25,0,-8.11,-35.01
1,1,2008,0,2,30,0,-8.33,-36.42
1,1,2008,0,2,28,0,-7.95,-35.38
1,1,2008,0,0,32,0,-8.05,-34.88
1,1,2008,0,1,23,0,-7.87,-35.45
1,1,2008,0,0,20,0,-7.86,-38.76
